Date,Open,High,Low,Close,Adj Close,Volume
1994-08-04,63.301281,63.621796,62.019230,62.179485,30.680460,2544126
1994-08-05,62.179485,63.141026,62.019230,62.820515,30.996758,825864
1994-08-08,63.301281,63.621796,62.820515,63.461536,31.313032,955188
1994-08-09,63.301281,63.301281,62.500000,62.660255,30.917667,1339338
1994-08-10,62.980770,63.141026,61.057693,61.858974,30.522295,2389998
1994-08-11,61.698719,61.858974,60.576923,61.057693,30.126932,1914198
1994-08-12,61.378204,61.858974,61.057693,61.698719,30.443237,2166762
1994-08-15,61.538464,62.500000,60.897434,62.500000,30.838583,2482662
1994-08-16,62.019230,62.339745,61.698719,62.179485,30.680460,2298738
1994-08-17,62.179485,62.179485,60.897434,61.378204,30.285099,1663350
1994-08-18,60.576923,60.897434,59.935898,60.416668,29.810658,3209310
1994-08-19,60.416668,61.378204,59.615383,61.378204,30.285099,3088878
1994-08-22,61.057693,61.698719,60.897434,61.217949,30.206022,1021878
1994-08-23,61.538464,62.820515,61.538464,62.500000,30.838583,1887210
1994-08-24,62.660255,63.141026,62.179485,63.141026,31.154892,1556178
1994-08-25,63.461536,63.782051,63.301281,63.621796,31.392118,2323620
1994-08-26,64.102562,65.544868,63.942307,65.064102,32.103779,2498496
1994-08-29,65.384613,65.705132,64.102562,64.423080,31.787485,1568892
1994-08-30,64.583336,64.743591,63.461536,64.102562,31.629333,1534104
1994-08-31,63.782051,64.583336,63.782051,63.782051,31.471172,1510704
1994-09-01,64.102562,64.583336,63.942307,64.423080,31.787485,1055028
1994-09-02,64.423080,64.583336,63.942307,64.102562,31.629333,933582
1994-09-06,64.423080,64.423080,63.141026,63.301281,31.233969,886548
1994-09-07,63.461536,63.621796,62.500000,62.820515,30.996758,1258686
1994-09-08,62.820515,63.461536,62.820515,62.980770,31.075819,1041456
1994-09-09,63.141026,63.461536,62.500000,62.980770,31.075819,1417572
1994-09-12,63.301281,63.461536,62.820515,62.980770,31.075819,1190982
1994-09-13,63.301281,63.782051,63.301281,63.461536,31.313032,955422
1994-09-14,63.942307,64.903847,63.782051,64.423080,31.787485,1520376
1994-09-15,64.583336,65.865387,64.423080,65.865387,32.499149,1567956
1994-09-16,65.384613,65.705132,64.903847,65.384613,32.261921,3487224
1994-09-19,65.384613,65.544868,64.423080,64.743591,31.945629,1640106
1994-09-20,64.423080,64.583336,63.301281,63.461536,31.313032,1801098
1994-09-21,63.782051,63.942307,62.500000,63.461536,31.313032,1816308
1994-09-22,64.102562,64.102562,62.500000,62.980770,31.075819,1801722
1994-09-23,62.660255,62.980770,62.179485,62.500000,30.838583,1260870
1994-09-26,62.339745,63.461536,62.339745,63.141026,31.386675,1117662
1994-09-27,63.621796,63.782051,62.339745,62.500000,31.068027,1243320
1994-09-28,62.500000,62.820515,62.339745,62.500000,31.068027,1455012
1994-09-29,62.660255,62.660255,62.339745,62.500000,31.068027,1462110
1994-09-30,62.660255,62.660255,61.698719,61.698719,30.669716,1190514
1994-10-03,62.019230,62.179485,60.737179,61.057693,30.351084,2415660
1994-10-04,60.897434,61.378204,60.096153,60.256409,29.952766,2144220
1994-10-05,60.256409,61.217949,59.935898,60.737179,30.191748,2261766
1994-10-06,60.897434,61.217949,59.935898,60.256409,29.952766,1293162
1994-10-07,60.096153,60.576923,59.775642,59.935898,29.793449,1629888
1994-10-10,60.256409,60.576923,59.935898,60.096153,29.873102,1264770
1994-10-11,60.576923,62.019230,60.416668,62.019230,30.829056,1980030
1994-10-12,62.179485,64.423080,62.019230,64.262817,31.944313,2261610
1994-10-13,64.903847,65.384613,63.621796,64.102562,31.864656,2287662
1994-10-14,64.583336,64.583336,63.621796,64.583336,32.103653,1192464
1994-10-17,64.423080,65.224358,64.102562,64.583336,32.103653,1578096
1994-10-18,64.583336,64.583336,63.621796,63.942307,31.784994,1411566
1994-10-19,63.942307,64.903847,63.461536,64.423080,32.023968,1532700
1994-10-20,64.102562,64.102562,62.179485,62.820515,31.227343,2320110
1994-10-21,62.820515,62.820515,60.737179,60.737179,30.191748,3972852
1994-10-24,60.897434,61.698719,60.737179,61.378204,30.510401,2653092
1994-10-25,61.057693,62.339745,61.057693,61.217949,30.430735,2035800
1994-10-26,61.858974,61.858974,61.217949,61.378204,30.510401,1761396
1994-10-27,61.378204,61.858974,61.057693,61.698719,30.669716,1598766
1994-10-28,62.019230,63.461536,61.858974,63.301281,31.466345,1913262
1994-10-31,63.141026,63.301281,62.500000,62.660255,31.147682,1425996
1994-11-01,62.500000,62.980770,62.019230,62.179485,30.908701,1146912
1994-11-02,61.858974,62.660255,61.217949,61.858974,30.749374,1507584
1994-11-03,62.179485,62.179485,61.538464,62.179485,30.908701,996528
1994-11-04,62.820515,62.820515,61.378204,61.538464,30.590063,1210014
1994-11-07,61.378204,62.500000,61.217949,61.858974,30.749374,991302
1994-11-08,62.179485,63.621796,62.019230,62.980770,31.307005,1342302
1994-11-09,63.782051,63.942307,62.339745,62.500000,31.068027,1447056
1994-11-10,62.980770,63.461536,62.500000,62.500000,31.068027,1081236
1994-11-11,62.019230,62.980770,62.019230,62.500000,31.068027,843180
1994-11-14,62.660255,62.980770,62.339745,62.500000,31.068027,1057290
1994-11-15,62.339745,63.141026,61.538464,62.500000,31.068027,1311336
1994-11-16,62.980770,63.301281,62.500000,63.141026,31.386675,1150032
1994-11-17,63.301281,63.461536,61.698719,62.500000,31.068027,1661322
1994-11-18,62.339745,62.820515,61.698719,62.500000,31.068027,2956902
1994-11-21,62.339745,62.339745,60.737179,60.737179,30.191748,1585272
1994-11-22,60.416668,60.897434,59.615383,59.615383,29.634113,2389608
1994-11-23,58.974358,59.615383,58.173077,59.294872,29.474798,3855306
1994-11-25,58.974358,59.455128,58.814102,59.294872,29.474798,682890
1994-11-28,59.294872,60.576923,59.294872,60.576923,30.112087,1590186
1994-11-29,60.256409,60.416668,59.455128,59.775642,29.713787,1673100
1994-11-30,60.256409,60.576923,58.974358,58.974358,29.315472,1712178
1994-12-01,59.134617,59.294872,58.173077,58.493591,29.076485,1555944
1994-12-02,58.493591,60.576923,58.173077,60.416668,30.032436,1743300
1994-12-05,60.737179,61.217949,59.615383,60.096153,29.873102,1351584
1994-12-06,59.775642,60.256409,58.974358,59.615383,29.634113,1591200
1994-12-07,59.134617,60.737179,59.134617,60.737179,30.191748,1291446
1994-12-08,60.737179,61.057693,59.134617,59.134617,29.395140,1708512
1994-12-09,59.615383,60.256409,58.653847,60.096153,29.873102,2102100
1994-12-12,60.096153,60.737179,59.615383,60.737179,30.191748,1761708
1994-12-13,61.057693,61.858974,60.897434,61.378204,30.510401,2041572
1994-12-14,61.698719,62.820515,61.698719,62.500000,31.068027,2156622
1994-12-15,62.339745,62.980770,62.179485,62.820515,31.227343,1872858
1994-12-16,63.301281,64.583336,62.980770,64.423080,32.023968,6123780
1994-12-19,64.262817,64.423080,63.942307,64.102562,31.864656,1893918
1994-12-20,64.423080,64.423080,63.461536,63.782051,31.705311,1739712
1994-12-21,63.461536,64.583336,63.461536,63.942307,31.784994,2228226
1994-12-22,63.782051,65.384613,63.782051,64.743591,32.183296,1667952
1994-12-23,64.102562,64.423080,63.782051,63.782051,31.964825,848094
1994-12-27,64.262817,65.705132,63.782051,65.705132,32.928600,1367964
1994-12-28,65.705132,66.025642,65.064102,65.544868,32.848274,1154322
1994-12-29,65.384613,66.506409,65.224358,66.185898,33.169544,1567020
1994-12-30,66.185898,66.346153,65.384613,65.384613,32.767971,1038414
1995-01-03,65.064102,65.384613,64.262817,65.384613,32.767971,1546584
1995-01-04,65.384613,66.025642,65.064102,65.384613,32.767971,1318746
1995-01-05,65.064102,66.185898,65.064102,65.544868,32.848274,1427088
1995-01-06,65.384613,66.185898,65.064102,65.224358,32.687656,1271010
1995-01-09,64.903847,65.224358,64.583336,64.583336,32.366421,1102140
1995-01-10,64.583336,66.025642,64.583336,65.064102,32.607349,1559610
1995-01-11,65.224358,66.025642,65.064102,66.025642,33.089230,1374594
1995-01-12,65.865387,66.025642,65.544868,65.865387,33.008900,1056354
1995-01-13,66.025642,66.666664,66.025642,66.666664,33.410496,1309776
1995-01-16,66.666664,67.948715,66.506409,67.467949,33.812042,1749540
1995-01-17,66.987183,66.987183,66.346153,66.666664,33.410496,1858740
1995-01-18,66.506409,67.147438,66.506409,66.987183,33.571110,1527318
1995-01-19,66.506409,66.666664,65.224358,65.384613,32.767971,1903980
1995-01-20,65.064102,65.544868,64.583336,65.384613,32.767971,2897310
1995-01-23,64.583336,64.903847,63.942307,64.423080,32.286095,2023866
1995-01-24,64.903847,65.384613,64.423080,64.583336,32.366421,1354392
1995-01-25,64.583336,65.384613,64.262817,65.064102,32.607349,1345578
1995-01-26,65.224358,65.544868,65.064102,65.384613,32.767971,1403454
1995-01-27,65.705132,66.025642,64.583336,64.743591,32.446724,1068990
1995-01-30,64.743591,65.544868,64.423080,65.544868,32.848274,846456
1995-01-31,65.705132,66.346153,65.544868,66.025642,33.089230,1128504
1995-02-01,66.185898,66.185898,65.064102,65.544868,32.848274,1301040
1995-02-02,65.224358,65.705132,65.064102,65.705132,32.928600,1032798
1995-02-03,66.025642,67.467949,66.025642,66.826920,33.490788,1979328
1995-02-06,67.147438,67.147438,66.506409,66.666664,33.410496,1501812
1995-02-07,66.666664,66.826920,66.346153,66.666664,33.410496,1181388
1995-02-08,66.506409,66.987183,66.346153,66.666664,33.410496,1039896
1995-02-09,66.666664,66.987183,66.346153,66.987183,33.571110,1074294
1995-02-10,67.147438,67.628204,66.506409,66.826920,33.490788,1189344
1995-02-13,66.826920,67.788460,66.506409,67.467949,33.812042,977262
1995-02-14,67.307693,67.467949,66.987183,67.467949,33.812042,1256190
1995-02-15,67.788460,69.070511,67.467949,68.750000,34.454552,2025114
1995-02-16,69.230766,69.391029,68.750000,69.391029,34.775822,2598336
1995-02-17,69.391029,69.551285,68.589745,68.750000,34.454552,3287310
1995-02-21,69.070511,69.230766,68.429489,69.070511,34.615185,1365156
1995-02-22,69.230766,70.993591,69.070511,70.673080,35.418335,2122770
1995-02-23,70.993591,71.794868,70.673080,70.993591,35.578968,2910648
1995-02-24,70.673080,71.153847,69.871796,70.192307,35.177368,1832454
1995-02-27,70.032051,70.032051,68.589745,68.750000,34.454552,1734564
1995-02-28,68.589745,70.352562,68.429489,70.192307,35.177368,1350492
1995-03-01,69.391029,69.871796,68.910255,69.391029,35.038204,1496196
1995-03-02,69.230766,69.391029,67.788460,68.108971,34.390846,1558362
1995-03-03,67.788460,68.108971,67.467949,67.948715,34.309921,958308
1995-03-06,67.307693,67.788460,67.147438,67.628204,34.148075,1687530
1995-03-07,67.628204,67.948715,66.666664,67.467949,34.067162,1571700
1995-03-08,67.467949,68.589745,67.467949,68.269234,34.471764,2011230
1995-03-09,68.108971,68.429489,66.987183,68.269234,34.471764,1120704
1995-03-10,68.589745,70.352562,68.429489,70.192307,35.442814,2052102
1995-03-13,70.192307,70.833336,69.871796,70.032051,35.361893,1261650
1995-03-14,70.512817,70.993591,70.192307,70.512817,35.604622,1281384
1995-03-15,70.512817,70.673080,68.750000,68.910255,34.795441,1538862
1995-03-16,68.589745,70.512817,68.589745,70.352562,35.523724,1547988
1995-03-17,70.352562,70.352562,69.391029,69.551285,35.119129,3503058
1995-03-20,69.551285,69.711540,68.910255,69.391029,35.038204,1258920
1995-03-21,69.230766,70.352562,69.070511,69.711540,35.200039,1836744
1995-03-22,69.711540,70.032051,68.750000,70.032051,35.361893,1099956
1995-03-23,69.711540,70.192307,69.551285,69.871796,35.280975,1551654
1995-03-24,70.192307,70.673080,69.871796,70.512817,35.604622,1566942
1995-03-27,70.673080,70.833336,69.711540,70.032051,35.361893,1152684
1995-03-28,70.032051,70.673080,70.032051,70.352562,35.523724,969228
1995-03-29,70.512817,70.993591,69.871796,70.512817,35.604622,1737294
1995-03-30,70.673080,70.673080,69.330933,70.192307,35.442814,1178034
1995-03-31,69.871796,69.871796,69.070511,69.230766,34.957275,1501344
1995-04-03,69.711540,70.032051,69.391029,70.032051,35.361893,1381770
1995-04-04,69.551285,70.352562,69.551285,70.352562,35.523724,1649934
1995-04-05,70.192307,70.352562,69.871796,70.352562,35.523724,917280
1995-04-06,70.512817,71.153847,70.352562,70.833336,35.766495,1143090
1995-04-07,70.833336,71.153847,70.192307,70.352562,35.523724,1337232
1995-04-10,70.032051,70.833336,70.032051,70.512817,35.604622,784134
1995-04-11,70.673080,70.993591,69.871796,70.192307,35.442814,1142544
1995-04-12,70.192307,70.192307,69.391029,70.192307,35.442814,871884
1995-04-13,70.352562,70.512817,69.871796,70.512817,35.604622,1128894
1995-04-17,70.993591,71.314102,69.070511,69.070511,34.876366,1713426
1995-04-18,69.711540,69.871796,68.750000,69.230766,34.957275,1673568
1995-04-19,69.551285,70.352562,68.429489,70.192307,35.442814,1472016
1995-04-20,70.352562,70.512817,69.070511,69.230766,34.957275,1499316
1995-04-21,69.871796,70.512817,69.551285,70.512817,35.604622,2731092
1995-04-24,70.352562,71.474358,69.871796,71.153847,35.928310,1589016
1995-04-25,71.153847,71.474358,70.512817,71.474358,36.090153,1483170
1995-04-26,71.794868,72.916664,71.314102,71.634613,36.171062,1490970
1995-04-27,71.314102,72.435898,71.314102,72.275642,36.494755,1804920
1995-04-28,72.275642,72.756409,71.794868,71.794868,36.252007,1984554
1995-05-01,71.794868,72.435898,71.794868,72.275642,36.494755,1347840
1995-05-02,71.955132,72.435898,71.794868,72.115387,36.413837,1305096
1995-05-03,72.275642,73.237183,72.275642,72.596153,36.656586,1691274
1995-05-04,72.756409,74.198715,72.435898,73.237183,36.980286,2134236
1995-05-05,74.038460,74.198715,73.237183,73.557693,37.142113,1563198
1995-05-08,73.237183,75.000000,72.596153,75.000000,37.870384,1532778
1995-05-09,75.000000,75.320511,74.358971,75.160255,37.951324,1642368
1995-05-10,75.160255,75.961540,74.519234,75.801285,38.274986,3006978
1995-05-11,75.961540,75.961540,74.679489,74.839745,37.789482,1619748
1995-05-12,74.358971,75.641029,74.198715,75.641029,38.194073,2106234
1995-05-15,75.000000,75.000000,73.557693,73.878204,37.303947,2570724
1995-05-16,74.038460,74.519234,72.756409,72.916664,36.818439,2168010
1995-05-17,73.397438,73.878204,73.237183,73.717949,37.223015,1531998
1995-05-18,73.557693,74.358971,72.275642,72.435898,36.575676,1916304
1995-05-19,72.275642,72.596153,71.794868,72.435898,36.575676,3435900
1995-05-22,72.756409,73.397438,72.596153,73.237183,36.980286,1489722
1995-05-23,73.397438,73.878204,72.756409,73.878204,37.303947,1411800
1995-05-24,73.717949,74.198715,72.435898,73.237183,36.980286,1796106
1995-05-25,73.076920,73.076920,71.474358,72.435898,36.575676,1785810
1995-05-26,72.115387,72.596153,71.474358,72.275642,36.494755,1567332
1995-05-30,72.275642,72.756409,71.794868,72.596153,36.656586,1282554
1995-05-31,72.916664,74.358971,72.596153,74.358971,37.546707,1477086
1995-06-01,74.198715,74.679489,73.397438,74.358971,37.546707,1748448
1995-06-02,74.038460,74.839745,72.435898,72.756409,36.737514,1611714
1995-06-05,72.596153,74.198715,72.435898,74.198715,37.465805,1765218
1995-06-06,74.198715,74.519234,73.717949,73.878204,37.303947,2079012
1995-06-07,73.397438,73.717949,73.076920,73.557693,37.142113,1190748
1995-06-08,73.557693,73.717949,72.916664,72.916664,36.818439,927186
1995-06-09,72.756409,73.076920,71.153847,71.314102,36.009235,2475486
1995-06-12,71.474358,72.756409,71.474358,72.756409,36.737514,1427868
1995-06-13,73.237183,73.717949,72.916664,73.717949,37.223015,1141140
1995-06-14,73.397438,74.198715,73.076920,74.038460,37.384869,1042470
1995-06-15,74.038460,74.679489,73.717949,74.038460,37.384869,1174368
1995-06-16,74.198715,74.519234,73.397438,73.557693,37.142113,3862482
1995-06-19,73.397438,74.198715,73.397438,74.198715,37.465805,1289028
1995-06-20,74.038460,74.198715,73.076920,73.397438,37.061192,2000622
1995-06-21,73.237183,74.198715,73.076920,73.237183,36.980286,1477398
1995-06-22,73.717949,73.878204,73.237183,73.397438,37.061192,2292420
1995-06-23,73.076920,73.557693,72.756409,73.237183,36.980286,1569906
1995-06-26,73.237183,73.557693,72.596153,72.916664,36.818439,1349400
1995-06-27,73.076920,73.557693,72.596153,72.756409,36.737514,1741272
1995-06-28,73.076920,73.397438,72.115387,72.756409,36.737514,1954524
1995-06-29,72.596153,73.076920,71.314102,71.794868,36.252007,2053428
1995-06-30,71.474358,72.435898,71.474358,72.275642,36.763927,1454388
1995-07-03,72.435898,73.237183,72.275642,73.157051,37.212246,774930
1995-07-05,73.237183,74.358971,73.237183,74.038460,37.660595,1797900
1995-07-06,74.198715,75.641029,73.717949,75.641029,38.475784,1688466
1995-07-07,75.480766,76.923080,75.320511,76.923080,39.127914,2354274
1995-07-10,76.923080,76.923080,76.282051,76.602562,38.964867,1250886
1995-07-11,76.121796,76.762817,75.480766,75.641029,38.475784,1202682
1995-07-12,75.160255,76.121796,74.839745,75.801285,38.557278,1435122
1995-07-13,75.320511,75.480766,74.679489,75.000000,38.149696,1402362
1995-07-14,74.679489,75.480766,74.358971,74.519234,37.905140,1235364
1995-07-17,74.519234,76.442307,74.038460,76.282051,38.801830,1400100
1995-07-18,76.121796,77.083336,75.480766,75.641029,38.475784,1557192
1995-07-19,75.480766,76.762817,73.237183,74.519234,37.905140,3135132
1995-07-20,74.358971,76.121796,74.358971,76.121796,38.720303,1635972
1995-07-21,76.121796,76.923080,75.320511,76.762817,39.046356,3815136
1995-07-24,76.762817,77.564102,76.282051,76.442307,38.883362,1609998
1995-07-25,76.442307,77.083336,75.801285,76.442307,38.883362,1579422
1995-07-26,76.762817,76.762817,75.801285,75.961540,38.638783,1750554
1995-07-27,76.442307,76.923080,75.961540,75.961540,38.638783,1690260
1995-07-28,76.121796,76.121796,75.000000,75.320511,38.312717,1159704
1995-07-31,75.961540,76.602562,75.320511,75.641029,38.475784,1384578
1995-08-01,75.641029,75.801285,74.679489,75.160255,38.231224,1367574
1995-08-02,75.961540,76.282051,73.397438,73.557693,37.416061,2282046
1995-08-03,73.237183,73.878204,72.916664,73.557693,37.416061,1783860
1995-08-04,74.038460,74.679489,73.557693,73.878204,37.579079,1403142
1995-08-07,74.358971,75.320511,74.038460,75.320511,38.312717,785304
1995-08-08,75.320511,75.641029,75.000000,75.641029,38.475784,1021410
1995-08-09,75.641029,75.641029,74.839745,75.160255,38.231224,991926
1995-08-10,75.160255,75.320511,74.038460,74.358971,37.823647,1252290
1995-08-11,74.198715,74.358971,73.237183,74.038460,37.660595,954174
1995-08-14,74.038460,75.320511,73.878204,75.160255,38.231224,1021332
1995-08-15,75.000000,75.480766,74.198715,75.160255,38.231224,1162824
1995-08-16,74.839745,75.480766,74.198715,74.679489,37.986671,1120860
1995-08-17,74.679489,74.839745,73.717949,73.878204,37.579079,1420068
1995-08-18,74.038460,74.358971,73.237183,73.397438,37.334538,2203734
1995-08-21,73.717949,74.679489,73.717949,73.717949,37.497540,1327326
1995-08-22,73.878204,73.878204,73.237183,73.717949,37.497540,1248234
1995-08-23,73.557693,73.878204,73.076920,73.397438,37.334538,1316016
1995-08-24,73.557693,74.198715,73.397438,74.038460,37.660595,1016262
1995-08-25,74.038460,75.160255,74.038460,74.839745,38.068188,1073826
1995-08-28,75.000000,75.320511,74.839745,75.320511,38.312717,927966
1995-08-29,75.160255,75.641029,75.160255,75.480766,38.394241,1019928
1995-08-30,75.480766,75.801285,75.160255,75.641029,38.475784,874302
1995-08-31,75.641029,75.641029,75.000000,75.480766,38.394241,1004328
1995-09-01,75.320511,75.641029,75.000000,75.320511,38.312717,1349088
1995-09-05,75.641029,75.641029,74.839745,75.320511,38.312717,1250808
1995-09-06,75.480766,76.121796,75.320511,76.121796,38.720303,1208220
1995-09-07,76.121796,76.121796,75.320511,75.801285,38.557278,1096914
1995-09-08,75.801285,75.961540,75.160255,75.320511,38.312717,994734
1995-09-11,75.320511,75.801285,75.320511,75.480766,38.394241,753402
1995-09-12,76.282051,76.923080,75.801285,76.923080,39.127914,2929524
1995-09-13,76.442307,77.884613,76.282051,77.724358,39.535473,2169414
1995-09-14,77.884613,80.448715,77.884613,79.967949,40.676727,2409966
1995-09-15,80.608971,81.891029,80.128204,81.891029,41.654900,4081818
1995-09-18,81.250000,81.410255,79.647438,79.967949,40.676727,1882764
1995-09-19,79.967949,79.967949,78.525642,79.487183,40.432182,1824888
1995-09-20,79.807693,79.967949,79.006409,79.487183,40.432182,1231464
1995-09-21,79.487183,79.967949,78.846153,79.647438,40.513668,1460784
1995-09-22,79.166664,81.410255,79.006409,80.769234,41.084301,1980888
1995-09-25,81.250000,82.852562,81.089745,82.532051,41.980972,1524276
1995-09-26,82.051285,82.532051,81.730766,82.371796,41.899445,2141256
1995-09-27,81.089745,82.051285,80.128204,81.410255,41.676323,1963806
1995-09-28,81.089745,81.570511,80.288460,81.089745,41.512241,1260558
1995-09-29,81.250000,82.211540,81.089745,81.730766,41.840385,1392846
1995-10-02,81.410255,82.371796,81.250000,81.410255,41.676323,1332240
1995-10-03,81.410255,82.211540,80.448715,80.929489,41.430199,1852656
1995-10-04,80.769234,82.051285,80.608971,81.570511,41.758366,1679808
1995-10-05,81.570511,81.570511,80.448715,80.769234,41.348160,1277796
1995-10-06,80.448715,80.769234,79.967949,80.608971,41.266109,1901562
1995-10-09,80.448715,80.929489,80.288460,80.608971,41.266109,976560
1995-10-10,79.807693,80.608971,79.647438,80.288460,41.102024,1797042
1995-10-11,79.967949,80.288460,79.326920,79.647438,40.773876,1532154
1995-10-12,79.807693,81.089745,79.647438,80.608971,41.266109,1261104
1995-10-13,81.089745,81.730766,80.769234,80.769234,41.348160,1368744
1995-10-16,81.089745,81.250000,80.288460,80.608971,41.266109,801528
1995-10-17,80.769234,82.051285,80.128204,82.051285,42.004478,1148238
1995-10-18,82.051285,82.692307,81.730766,82.371796,42.168541,1634412
1995-10-19,82.532051,83.653847,82.532051,83.653847,42.824867,1508910
1995-10-20,83.493591,83.653847,82.692307,82.852562,42.414665,2331732
1995-10-23,82.211540,82.532051,81.410255,81.410255,41.676323,1278654
1995-10-24,81.570511,81.891029,80.608971,80.769234,41.348160,1546818
1995-10-25,81.250000,81.570511,79.807693,80.769234,41.348160,1642914
1995-10-26,81.089745,81.089745,79.166664,80.128204,41.019989,1420926
1995-10-27,79.326920,80.128204,78.044868,79.807693,40.855911,1400256
1995-10-30,80.128204,81.250000,79.807693,80.929489,41.430199,1016730
1995-10-31,81.089745,82.051285,81.089745,81.089745,41.512241,1228110
1995-11-01,80.769234,80.929489,79.166664,79.807693,40.855911,1304004
1995-11-02,80.608971,81.891029,80.608971,81.410255,41.676323,1188252
1995-11-03,81.250000,81.570511,80.128204,80.448715,41.184059,1098006
1995-11-06,80.448715,80.929489,79.647438,80.608971,41.266109,1020162
1995-11-07,80.769234,81.730766,80.448715,81.410255,41.676323,1085370
1995-11-08,82.051285,83.653847,81.250000,83.173080,42.578747,1607190
1995-11-09,83.173080,83.653847,82.532051,83.333336,42.660797,1756248
1995-11-10,83.173080,84.134613,82.852562,84.134613,43.070965,1059396
1995-11-13,83.814102,84.134613,83.493591,84.134613,43.070965,1285518
1995-11-14,84.134613,84.615387,83.653847,83.974358,42.988934,1495572
1995-11-15,83.653847,84.775642,83.493591,84.615387,43.317097,1660152
1995-11-16,84.615387,87.019234,84.455132,86.698715,44.383629,1805622
1995-11-17,86.538460,86.858971,84.935898,85.897438,43.973431,3373890
1995-11-20,85.897438,85.897438,84.294868,85.256409,43.645264,1562808
1995-11-21,84.775642,86.538460,84.615387,86.378204,44.219555,1436448
1995-11-22,86.217949,86.378204,84.615387,84.935898,43.481205,1326000
1995-11-24,85.256409,85.416664,84.455132,84.615387,43.317097,622830
1995-11-27,84.615387,85.096153,83.653847,83.814102,42.906906,1451424
1995-11-28,83.653847,86.217949,83.333336,85.897438,43.973431,1909050
1995-11-29,86.057693,86.858971,85.737183,86.698715,44.383629,1478646
1995-11-30,86.538460,87.339745,86.057693,86.057693,44.055477,1359072
1995-12-01,86.538460,88.301285,86.538460,87.980766,45.039940,1550484
1995-12-04,87.660255,89.423080,87.500000,89.102562,45.614220,1920438
1995-12-05,88.942307,89.903847,88.782051,89.583336,45.860344,1624584
1995-12-06,89.903847,91.506409,89.903847,91.506409,46.844830,2329626
1995-12-07,91.185898,91.346153,90.544868,90.865387,46.516674,1463748
1995-12-08,91.025642,91.185898,89.903847,90.224358,46.188496,1367964
1995-12-11,90.384613,91.666664,90.224358,90.705132,46.434616,1506960
1995-12-12,90.064102,92.307693,90.064102,92.307693,47.255043,1449474
1995-12-13,92.307693,92.948715,91.506409,92.307693,47.255043,1832688
1995-12-14,92.307693,92.788460,91.185898,91.506409,46.844830,1641198
1995-12-15,91.185898,92.948715,90.224358,92.788460,47.501141,5965674
1995-12-18,92.307693,93.750000,91.506409,93.108971,47.665211,2765802
1995-12-19,92.628204,93.269234,91.025642,92.307693,47.255043,2608476
1995-12-20,92.628204,92.788460,89.743591,89.743591,45.942387,1823328
1995-12-21,90.064102,90.705132,89.743591,90.384613,46.270527,1903746
1995-12-22,90.705132,92.147438,90.544868,91.826920,47.008919,1130376
1995-12-26,92.147438,92.628204,91.987183,92.467949,47.337055,811980
1995-12-27,92.307693,92.628204,91.506409,91.987183,47.393204,1313598
1995-12-28,92.147438,92.467949,91.025642,91.185898,46.980396,1128504
1995-12-29,91.346153,92.467949,91.025642,92.307693,47.558361,1265082
1996-01-02,91.506409,94.391029,91.346153,94.230766,48.549149,2001714
1996-01-03,94.551285,95.352562,93.910255,94.391029,48.631706,2400996
1996-01-04,94.551285,95.192307,91.346153,93.269234,48.053741,2425722
1996-01-05,92.948715,93.429489,91.666664,93.429489,48.136322,1511250
1996-01-08,93.910255,94.391029,92.788460,94.070511,48.466579,564642
1996-01-09,94.230766,94.230766,91.987183,93.169067,48.002144,1837212
1996-01-10,91.666664,91.987183,89.583336,90.224358,46.484970,2165670
1996-01-11,90.705132,90.865387,89.583336,90.384613,46.567528,1673100
1996-01-12,91.025642,91.185898,89.583336,90.064102,46.402401,1778400
1996-01-15,89.903847,90.705132,89.743591,90.064102,46.402401,988104
1996-01-16,90.224358,91.025642,89.102562,90.865387,46.815258,1601028
1996-01-17,90.865387,92.467949,90.544868,91.506409,47.145508,2118948
1996-01-18,92.147438,93.108971,91.025642,92.948715,47.888615,2114112
1996-01-19,92.948715,95.673080,92.948715,95.192307,49.044540,3280836
1996-01-22,95.192307,96.314102,93.910255,94.871796,48.879414,1865916
1996-01-23,94.230766,94.391029,93.108971,93.589745,48.218880,1606644
1996-01-24,93.910255,95.032051,93.429489,94.551285,48.714283,1760304
1996-01-25,94.551285,96.474358,94.070511,95.833336,49.374809,1697436
1996-01-26,95.833336,96.794868,95.352562,96.794868,49.870197,1518894
1996-01-29,96.634613,96.955132,95.512817,95.993591,49.457378,928200
1996-01-30,96.153847,97.115387,95.512817,96.794868,49.870197,2420184
1996-01-31,96.794868,98.397438,96.314102,98.397438,50.695904,1963260
1996-02-01,97.916664,98.878204,97.596153,98.717949,50.861015,1548144
1996-02-02,98.717949,99.679489,98.076920,98.878204,50.943596,1560156
1996-02-05,98.557693,100.320511,98.237183,100.160255,51.604099,1306578
1996-02-06,100.320511,101.602562,99.839745,101.442307,52.264626,1778244
1996-02-07,101.282051,101.923080,100.480766,100.480766,51.769222,2158962
1996-02-08,100.641029,102.083336,99.519234,101.923080,52.512329,2286726
1996-02-09,101.762817,102.564102,101.121796,101.762817,52.429790,2204436
1996-02-12,101.602562,102.403847,101.602562,102.083336,52.594898,1651182
1996-02-13,101.923080,102.564102,101.602562,102.243591,52.677483,2043132
1996-02-14,101.923080,102.564102,100.641029,100.961540,52.016964,1813344
1996-02-15,100.641029,101.602562,99.839745,100.000000,51.521561,1819272
